"","label","spotify_id","title","artist","key","mode","acousticness","danceability","energy","instrumentalness","liveness","loudness","speechiness","valence","tempo"
4687,"sentimental","73LgPgGhYMHNavdtZ7gW9e","I THOUGHT YOU GOT ME (feat. Benny The Butcher)","Russ",9,0,0.33799999999999997,0.703,0.36,0.0,0.0981,-8.527000000000001,0.23399999999999999,0.578,90.027
4688,"somber","6RbH4isVKIOg1OY1HvRqFc","LOYAL (feat. Drake and Bad Bunny) - Remix","PARTYNEXTDOOR",0,0,0.479,0.877,0.529,0.00159,0.094,-6.235,0.0461,0.42200000000000004,104.984
4689,"serious","47Bg6IrMed1GPbxRgwH2aC","Best Friend","Rex Orange County",6,1,0.395,0.575,0.7140000000000001,0.0,0.115,-5.247000000000001,0.0596,0.32,144.982
4690,"somber","39KG4kom3enSx4GTThuDGt","Coaster","Khalid",8,1,0.935,0.441,0.21899999999999997,0.0,0.115,-14.585999999999999,0.0419,0.244,94.021
4691,"serious","6t6oULCRS6hnI7rm0h5gwl","Some Nights","fun.",0,1,0.0178,0.672,0.738,6.75e-05,0.0927,-7.045,0.0506,0.392,107.93799999999999
4692,"somber","2FCZycS0RpD0R6v5WgQm1A","Ride With Me","Shalom Dubas",2,1,0.825,0.852,0.439,0.0142,0.11900000000000001,-13.8,0.083,0.317,119.995
4693,"sentimental","524sIFJuKh1B7bIZu6IG5X","Just Me","Yung Sum",5,1,0.35600000000000004,0.76,0.33399999999999996,9.54e-05,0.08,-10.527999999999999,0.141,0.575,173.97799999999998
4694,"sensual","53hNIcq8OLj9OUNvQ4ulFM","Love Me","Felix Cartal",5,0,0.0506,0.754,0.8240000000000001,7.92e-06,0.10800000000000001,-2.4530000000000003,0.039,0.613,116.978
4695,"sensual","5Fkkhd5Sy1dCBkKdXLQl4U","i'M THE TREND","(G)I-DLE",11,0,0.138,0.772,0.794,5.91e-06,0.057999999999999996,-2.908,0.073,0.759,145.102
4696,"serious","6ykxtMAsMldFOJXcEQr4LT","All the Freedom You Need","Terin Ector",6,0,0.0601,0.48100000000000004,0.7959999999999999,0.000172,0.10800000000000001,-6.734,0.0504,0.26899999999999996,182.854
4697,"upbeat","599VJEzv4zz9vGKVEz3C7e","Weak","Flo Milli",5,0,0.239,0.8640000000000001,0.6990000000000001,0.0,0.233,-4.103,0.0994,0.818,150.05
4698,"upbeat","3CQqY9BxLZE6HmieR7fvNM","Adore You","Maisie Peters",3,1,0.39799999999999996,0.7040000000000001,0.802,0.0,0.0831,-5.382000000000001,0.17,0.884,90.54299999999999
4699,"sentimental","6M6v7lNmCjPXenDQiURGKW","Sunrise","Zeegs",8,1,0.0624,0.513,0.395,0.0,0.136,-8.551,0.159,0.541,183.72400000000002
4700,"sentimental","6Rqn2GFlmvmV4w9Ala0I1e","Feeling Good","Nina Simone",7,0,0.8640000000000001,0.39899999999999997,0.326,0.0,0.191,-9.238999999999999,0.0386,0.546,79.206
4701,"serious","1w9ta1CvXlJPRXh6Py2Mto","What Kind Of Man","Florence + The Machine",11,0,0.0229,0.313,0.635,0.0,0.129,-4.676,0.0431,0.22399999999999998,114.77600000000001
4702,"upbeat","2YvozvgxDiTZDZzQGEdSTi","Group Therapy","Elohim",5,1,0.484,0.7040000000000001,0.815,7.85e-05,0.10300000000000001,-3.6,0.28300000000000003,0.907,183.877
4703,"somber","2wBCrtJS3E3TimRZ5MElTI","The Worst","Jhené Aiko",1,0,0.253,0.539,0.414,1.3e-06,0.14300000000000002,-9.156,0.0601,0.12300000000000001,94.895
4704,"somber","1WBInECBaOJMhYmxWkz510","Putting a Spin on Sweater Weather","Egg",10,1,0.992,0.502,0.0631,0.007659999999999999,0.0973,-21.59,0.0534,0.13,75.6
4705,"somber","7dt6x5M1jzdTEt8oCbisTK","Better Now","Post Malone",10,1,0.331,0.68,0.578,0.0,0.135,-5.803999999999999,0.04,0.341,145.03799999999998
4706,"serious","1zB4vmk8tFRmM9UULNzbLB","Thunder","Imagine Dragons",0,1,0.00671,0.605,0.8220000000000001,0.134,0.147,-4.833,0.0438,0.28800000000000003,167.997
4707,"aggressive","0aersVHlGGXcHeRvHtuaSt","Dancing On Glass","St. Lucia",1,1,0.0189,0.564,0.945,0.0,0.359,-4.705,0.0493,0.39899999999999997,101.00299999999999
4708,"somber","6VUVB3IDEGv3AlhVLlM4o8","Landmarks","All The Luck In The World",11,0,0.282,0.354,0.42700000000000005,0.0149,0.205,-9.009,0.0329,0.191,135.67
4709,"serious","30xUaJSXc6aQfsF3yIcj0o","EXHALE (feat. Sia)","kenzie",11,0,0.000655,0.7979999999999999,0.693,0.0798,0.10400000000000001,-6.098,0.0984,0.38,114.956
4710,"energizing","2LEF1A8DOZ9wRYikWgVlZ8","Good Feeling","Flo Rida",1,0,0.0588,0.706,0.89,0.00286,0.306,-4.444,0.0688,0.684,128.011
4711,"serious","5AebNkVaY2zcdNFCqPBIV7","OCD (with Dwn2earth)","Logic",1,1,0.29100000000000004,0.679,0.758,0.0177,0.209,-3.012,0.14,0.237,82.08
4712,"excited","7anFS4WuqBD7UubZeA0woc","Bodywork","Majestic",0,1,0.0408,0.748,0.9129999999999999,0.00022200000000000003,0.244,-4.4719999999999995,0.0411,0.812,124.992
4713,"somber","7lQWRAjyhTpCWFC0jmclT4","Gangsta's Paradise","Coolio",8,1,0.0655,0.647,0.514,0.0,0.39799999999999996,-10.05,0.0593,0.387,79.97399999999999
4714,"sensual","4TpXLhpLYQPMHM1A8W9J84","ily (i love you baby) (Topic Remix) [feat. Emilee]","Surf Mesa",11,1,0.000679,0.797,0.7909999999999999,0.007509999999999999,0.0678,-4.198,0.0432,0.589,126.00399999999999
4715,"sentimental","6TfeXwJihJRuBW3mFpib6J","DANCE","CLMD",7,1,0.0263,0.7659999999999999,0.5479999999999999,1.81e-06,0.21,-7.834,0.0373,0.552,122.012
4716,"somber","58XCB33rWd3wi73d4luOwY","Motives","Davis John Patton",10,1,0.85,0.5,0.158,1.72e-06,0.10300000000000001,-11.109000000000002,0.0307,0.0799,137.924
4717,"serious","5AiwOMZLbmaTos05YwxoQz","Nostalgic - filous Remix","A R I Z O N A",0,1,0.267,0.769,0.6659999999999999,0.0205,0.33299999999999996,-4.859,0.193,0.285,103.777
4718,"sensual","3GCdLUSnKSMJhs4Tj6CV3s","All The Stars (with SZA)","Kendrick Lamar",8,1,0.0605,0.698,0.633,0.000194,0.0926,-4.946000000000001,0.0597,0.552,96.92399999999999
4719,"somber","6GatnDEhYQLOdRzdVbJaky","Her","Majid Jordan",1,1,0.00372,0.675,0.5,0.00268,0.114,-6.6,0.0516,0.0709,90.029
4720,"upbeat","21tzl7QqFs2UJwaGQpwtCk","Let a Man Do What He Wanna Do","Lee Fields",9,0,0.0799,0.845,0.743,0.00209,0.6940000000000001,-7.445,0.0931,0.956,112.493
4721,"serious","1A8j067qyiNwQnZT0bzUpZ","This Girl (Kungs Vs. Cookin' On 3 Burners)","Kungs",0,0,0.0927,0.792,0.7170000000000001,3.59e-05,0.226,-4.7589999999999995,0.0393,0.466,121.985
4722,"upbeat","0ylk0gZbTofpSVCsNe18BB","HIDE (MYSELF BEHIND YOU)","Ron Gallo",7,1,0.0151,0.624,0.7140000000000001,0.00875,0.0893,-6.62,0.0261,0.8440000000000001,92.041
4723,"somber","543YcSR2dHRtlqg0wJ5cFv","After Hours - The Blaze Remix","The Weeknd",0,0,0.41200000000000003,0.473,0.551,0.18600000000000003,0.0874,-7.44,0.0582,0.263,109.001
4724,"upbeat","4wAZA0IDsJAcjFxmqa4q89","4 Walls","The New Mastersounds",11,0,0.579,0.73,0.711,0.0253,0.35700000000000004,-9.741,0.0375,0.8959999999999999,127.993
4725,"energizing","4Sib57MmYGJzSvkW84jTwh","ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",0,1,0.0291,0.614,0.8390000000000001,0.0,0.11199999999999999,-4.143,0.0702,0.657,182.123
4726,"sensual","09Mxpg8wkI1ynsc3sVDiUU","Bad Boy (with Wiz Khalifa, bbno$, MAX)","Yung Bae",6,0,0.0187,0.8490000000000001,0.718,0.0,0.0736,-5.324,0.12300000000000001,0.6940000000000001,117.99600000000001
4727,"somber","4Opwligc8799m8u2zm89Uo","Aeroplane","Holly Throsby",2,1,0.7879999999999999,0.408,0.271,0.436,0.11199999999999999,-11.92,0.0314,0.313,96.07799999999999
4728,"serious","2HMTLM3uA0NsOU1IkNufSj","Try Hard Fool","The Growlers",10,1,0.0016300000000000002,0.503,0.825,0.000411,0.14400000000000002,-5.7860000000000005,0.0323,0.42100000000000004,125.825
4729,"somber","2jm0S3dMxpAz5H59z4lOJH","Thoughts","Sasha Sloan",7,1,0.138,0.685,0.46399999999999997,3.97e-05,0.111,-9.931000000000001,0.0579,0.0559,90.01100000000001
4730,"energizing","24ySl2hOPGCDcxBxFIqWBu","Rain On Me (with Ariana Grande)","Lady Gaga",9,1,0.021,0.672,0.855,0.0,0.32299999999999995,-3.764,0.0397,0.6459999999999999,123.056
4731,"serious","4Jv7lweGIUOFQ7Oq2AtAh9","I Follow Rivers - The Magician Remix","Lykke Li",9,0,0.0234,0.7859999999999999,0.696,0.0019,0.0839,-5.796,0.0428,0.306,121.97399999999999
4732,"aggressive","5xanw4Zi56wkYAOtxOHhUG","Liquid","99jakes",4,0,0.0101,0.198,0.9209999999999999,3.81e-05,0.09300000000000001,-4.765,0.135,0.122,169.96
4733,"sensual","0uA0kiTgDG4Fn7saszTv5H","Rusty Nail","Peter Bjorn and John",9,0,0.619,0.727,0.8109999999999999,0.0,0.325,-6.402,0.156,0.767,141.658
4734,"sensual","0VvjVlceUyNxzxoXSClamg","Smackdown (feat. TOKYO'S REVENGE)","Sueco the Child",1,1,0.126,0.8140000000000001,0.8190000000000001,0.00015,0.573,-9.517999999999999,0.33799999999999997,0.537,99.985
4735,"sensual","4zvJV8Nrbjruyww3vvNI8M","Jessica WJ","Cayucas",5,1,0.0872,0.716,0.745,0.0,0.127,-4.748,0.0433,0.507,89.006
4736,"sentimental","68bjO39GD3JEEL3qAu0bGC","Text Me Merry Christmas (feat. Kristen Bell)","Straight No Chaser",7,1,0.433,0.604,0.512,0.0,0.337,-5.045,0.0868,0.6729999999999999,78.53
4737,"energizing","7gM0JRYTtThuGj7akmaEVE","Rocky","The White Buffalo",0,1,0.0611,0.528,0.879,0.0009519999999999999,0.11199999999999999,-5.934,0.0368,0.49700000000000005,89.557
4738,"energizing","1rqqCSm0Qe4I9rUvWncaom","High Hopes","Panic! At The Disco",5,1,0.193,0.579,0.904,0.0,0.064,-2.7289999999999996,0.0618,0.6809999999999999,82.014
4739,"energizing","17C1AVZVh5jhJU4eAcovpl","Father of All...","Green Day",11,0,0.000138,0.462,0.912,0.0,0.0357,-4.07,0.226,0.722,163.937
4740,"sensual","1NzRZ7AosK7ZDumMsZYofo","Just Friends","Audrey Mika",7,1,0.0879,0.868,0.6559999999999999,0.00316,0.14,-6.579,0.0351,0.7929999999999999,114.991
4741,"somber","5M4hNToXjVHiAIZHRd14SC","Nostalgia Cycle","G-Eazy",9,1,0.295,0.48200000000000004,0.528,0.000601,0.121,-8.947000000000001,0.161,0.23,160.04399999999998
4742,"serious","5HSCHarXwdTRIfVwsYnbRA","Shooting Star","Tommy Newport",9,1,0.0322,0.5589999999999999,0.7390000000000001,5.1e-05,0.534,-7.848,0.0464,0.322,153.076
4743,"somber","5PvVkf1Yuq3XyMqqjPiKPd","Been Away","Brent Faiyaz",8,1,0.47700000000000004,0.602,0.5,5.6899999999999994e-05,0.295,-9.377,0.29600000000000004,0.395,132.8
4744,"sentimental","518miTxc3a15X7HB8FgJUW","Learn To Fly","Surfaces",1,1,0.5539999999999999,0.569,0.536,0.0,0.0655,-6.1370000000000005,0.0819,0.6559999999999999,173.695
4745,"somber","6N4WUdbz6HVKy6u6JX1KqK","Preoccupied","Mac DeMarco",8,1,0.32899999999999996,0.813,0.212,0.0725,0.12300000000000001,-15.421,0.163,0.48200000000000004,159.062
4746,"excited","0DtBLzMEDG3xWgr516VOM3","come on come on","almost monday",6,0,0.133,0.742,0.8959999999999999,0.000925,0.102,-2.727,0.043,0.94,124.006
4747,"somber","6rjnRocdCULjLF61x2NR5e","Don't Stop Believin' (Glee Cast Version)","Glee Cast",7,1,0.038,0.473,0.604,0.0,0.10300000000000001,-4.034,0.0337,0.271,123.85700000000001
4748,"somber","3ksmU0DaEUMEVzx5V6cc3z","One Man Band","Old Dominion",6,1,0.667,0.705,0.363,0.0,0.11199999999999999,-8.327,0.0355,0.48200000000000004,75.98
4749,"serious","0prNGof3XqfTvNDxHonvdK","Scars To Your Beautiful","Alessia Cara",0,1,0.0285,0.573,0.7390000000000001,0.0,0.111,-5.74,0.129,0.451,97.085
4750,"sensual","7lpjWCdWe6Uwn4PHQ9W9u9","One More Song For You","Andrew Applepie",8,1,0.184,0.635,0.6409999999999999,0.000223,0.155,-6.452999999999999,0.0626,0.505,91.96
4751,"somber","0OH6fMcg4oou7KXzPOXMpi","Filotimo","Borghild Wenn",11,0,0.993,0.295,0.0285,0.9309999999999999,0.11699999999999999,-22.689,0.0423,0.21899999999999997,202.81
4752,"sentimental","24KUvSg9QsX6FWsOmN0ZxP","Stickin' (feat. Masego & VanJess)","Sinead Harnett",8,0,0.0722,0.6679999999999999,0.45,0.0,0.109,-8.257,0.314,0.633,82.999
4753,"sentimental","4YKcx7YxznAdBefrYdCZ9P","somebody loves you","Jeremy Zucker",7,1,0.373,0.7170000000000001,0.474,0.00025299999999999997,0.13699999999999998,-10.347000000000001,0.12300000000000001,0.6729999999999999,94.945
4754,"somber","3rTnGUeDrnZV22DvRuUuXr","Wait","M83",2,1,0.221,0.43700000000000006,0.22899999999999998,0.0599,0.0935,-10.514000000000001,0.0308,0.0754,147.911
4755,"upbeat","5t6kPUhTLiwfhBHTXMwj8e","Bad Kids","The Strike",8,1,0.0198,0.753,0.727,0.0,0.10400000000000001,-5.704,0.0407,0.9079999999999999,100.00200000000001
4756,"somber","2kAIpGWnlFLQh48iut6Zzq","Free Spirit","Khalid",2,0,0.308,0.627,0.446,0.0007700000000000001,0.111,-9.477,0.0332,0.11,139.994
4757,"somber","21QmsVIhWPCg3lLRouLT5V","We Only Live Once","Òlah Bliss",5,0,0.22399999999999998,0.616,0.563,0.0,0.121,-6.069,0.0479,0.163,91.959
4758,"serious","4ZTTUAjJCd4NMZmIU7RB4c","Midnight (feat. Liam Payne)","Alesso",11,0,0.0561,0.5870000000000001,0.648,0.0,0.115,-6.9270000000000005,0.0439,0.281,144.028
4759,"somber","5ILI0A2ItBCnZ4sFvbg4G5","Holding On","Gregory Porter",8,1,0.14800000000000002,0.48700000000000004,0.349,3.2200000000000003e-05,0.0696,-7.872999999999999,0.0775,0.12300000000000001,195.76
4760,"energizing","1McVhmCk8l07LIIdlIpqTF","Night Cruising","SPiCYSOL",1,1,0.0375,0.69,0.8759999999999999,0.0010199999999999999,0.34299999999999997,-4.814,0.0695,0.615,129.994
4761,"sensual","5ulZo7nk3MByXLvja3NCAc","Hey Ladies","Beastie Boys",1,1,0.28600000000000003,0.9490000000000001,0.728,0.0,0.0465,-10.652999999999999,0.21100000000000002,0.795,101.71799999999999
4762,"sentimental","2szRrXTjri8yarwden1rHX","moonlight","frogi",10,1,0.593,0.813,0.429,0.0,0.16399999999999998,-11.265,0.0792,0.629,120.035
4763,"peaceful","6gUsH0j7tYy2VXDErONDZE","The City (feat. Quinn XCII) - Party Pupils Remix","Louis The Child",0,1,0.0509,0.826,0.5589999999999999,0.0,0.0811,-6.019,0.213,0.8109999999999999,114.036
4764,"somber","3SUiKUnZlKYliid0ZlCmUY","Detroit Flow","Quin Nfn",0,1,0.209,0.7929999999999999,0.49700000000000005,0.0,0.223,-10.208,0.317,0.251,92.463
4765,"sensual","3ADgXr1vMHFBcZ2OaUaa9l","Middle","Adeline",7,1,0.147,0.723,0.633,0.00477,0.084,-6.718,0.294,0.635,95.915
4766,"sentimental","02WKfyVrzC4AMKvPRokJra","If the World Was Ending - feat. Julia Michaels","JP Saxe",1,1,0.871,0.536,0.48200000000000004,0.0,0.114,-9.97,0.102,0.672,74.55
4767,"sensual","0xfmcMetmQwClfYRarKtyY","Alguien Más","Jesse & Joy",0,1,0.371,0.703,0.73,0.0,0.14300000000000002,-6.6339999999999995,0.247,0.76,93.94
4768,"upbeat","1bQhZOoXYqjXs7u7rFXo0h","You & Me","James TW",11,1,0.203,0.7140000000000001,0.6859999999999999,7.76e-06,0.102,-6.332999999999999,0.0445,0.828,127.015
4769,"somber","0ND8rF8oirMXtE59n585P6","17","Julia Michaels",4,1,0.45799999999999996,0.774,0.466,0.0,0.111,-6.869,0.0433,0.396,97.975
4770,"sensual","2WiVYRKQ6fnAjhcSa4pNwi","Runaway W. You","SVRCINA",10,0,0.067,0.68,0.693,0.0,0.066,-4.301,0.0692,0.556,117.99799999999999
4771,"somber","2QNndTbo9mvgOoOKJvpEl2","I Got You","Bazzi",8,1,0.125,0.67,0.529,5.69e-06,0.109,-7.254,0.32299999999999995,0.361,161.034
4772,"excited","3m8FZtwaOCVMQvzh8nrEyp","Killem","Angelo King",5,0,0.0599,0.7509999999999999,0.88,0.0,0.327,-3.0789999999999997,0.109,0.9279999999999999,100.04700000000001
4773,"energizing","2YhE6xeWN0R9RVwEOG9lR1","Candy","Mandy Moore",7,1,0.17800000000000002,0.813,0.836,6.63e-05,0.154,-4.23,0.0881,0.677,100.491
4774,"sentimental","62Kg06fVNyVyze4OrduwLx","Hustle & Flow","ZaeHD & CEO",4,0,0.00343,0.841,0.547,4.09e-05,0.0988,-9.07,0.325,0.513,149.845
4775,"somber","5fzPPZMT8HOKs4Vmvfmj2R","Lost Boy","The Native",4,1,0.7120000000000001,0.33799999999999997,0.21100000000000002,0.958,0.10800000000000001,-17.153,0.0441,0.20800000000000002,75.077
4776,"peaceful","3QysXZ7h7NIsi8WAusDCBR","Sunday","Easy Life",1,0,0.489,0.7809999999999999,0.5870000000000001,0.00375,0.1,-8.057,0.187,0.843,86.963
4777,"somber","4Y6WTrmqcv8JkwgF3USWnB","Guardami","Patrizio Pisani",7,0,0.993,0.45,0.091,0.956,0.10300000000000001,-24.322,0.0434,0.354,94.927
4778,"aggressive","2jBTKPt9LbCSoVq3nMwFkn","Smiles Like Teen Spirit","Idiot Pop",6,1,0.00252,0.56,0.915,0.009909999999999999,0.11699999999999999,-6.468999999999999,0.0725,0.32799999999999996,129.987
4779,"somber","706J9prVXY8vZHhp9VGiBE","Groceries","Mallrat",0,1,0.13,0.6859999999999999,0.539,1.9399999999999997e-05,0.11599999999999999,-8.623,0.0348,0.18600000000000003,115.98299999999999
4780,"sentimental","72D79mMBu1fs0DbnUU7Ecq","Can You Help Me","$NOT",10,1,0.5379999999999999,0.6729999999999999,0.47700000000000004,0.33899999999999997,0.135,-8.258,0.0705,0.509,179.93400000000003
4781,"somber","4a4MRG8IkOqik0TSCHjeqY","Control","Aaron Taos",5,0,0.0711,0.64,0.564,0.000143,0.15,-8.154,0.0311,0.44799999999999995,75.529
4782,"sensual","0eL459KLWfWjAJswx9MysK","Something Unreal","The Script",0,1,0.00259,0.5720000000000001,0.775,1.01e-05,0.139,-4.828,0.0587,0.501,133.914
4783,"energizing","0lnxrQAd9ZxbhBBe7d8FO8","MMMBop","Hanson",9,1,0.00481,0.6829999999999999,0.937,0.0046,0.07,-6.335,0.0449,0.619,104.87200000000001
4784,"upbeat","7iCs98iS5n6KCI4q3H7zp9","Tell Him","Ms. Lauryn Hill",1,1,0.19,0.655,0.647,0.00877,0.0412,-9.465,0.0903,0.9309999999999999,80.077
4785,"energizing","2Tw3UUkpdPOVMVTwaZIucH","Turn It Around","Lucius",0,1,0.0976,0.655,0.838,6.0599999999999996e-05,0.21,-7.065,0.0717,0.5479999999999999,120.014
4786,"upbeat","4gqMVEJSaL5nNeKj5WmVoT","No Lo Trates","Pitbull",11,1,0.0569,0.8340000000000001,0.8079999999999999,0.0005200000000000001,0.222,-2.597,0.0542,0.8290000000000001,104.02600000000001
4787,"upbeat","6LsAAHotRLMOHfCsSfYCsz","If I Can't Have You","Shawn Mendes",2,1,0.524,0.6920000000000001,0.809,0.0,0.147,-4.198,0.0602,0.8640000000000001,123.911
4788,"somber","1N8S0zxZFT4OBdvtK2iS4Q","Black Hole","HANA",0,1,0.18100000000000002,0.688,0.56,0.0142,0.115,-6.276,0.0307,0.20199999999999999,100.04700000000001
4789,"sentimental","5X6TnKT37TaSDkFm0598Uo","Castle on the Hill - Acoustic","Ed Sheeran",2,1,0.518,0.563,0.26,0.0,0.146,-5.856,0.0391,0.616,145.561
4790,"aggressive","1bWEngw5tAF7vWByrf5Oy5","Bloody Valentine","Machine Gun Kelly",2,1,0.000193,0.52,0.856,0.0,0.157,-4.228,0.0806,0.47,160.083
4791,"sensual","6gYdBoY62Za89ripQXMDXZ","Wicked Ones","Dorothy",5,1,0.0353,0.5870000000000001,0.635,0.0,0.331,-5.47,0.0377,0.591,96.51899999999999
4792,"sensual","6cy3ki60hLwimwIje7tALf","RITMO (Bad Boys For Life)","Black Eyed Peas",10,0,0.0334,0.721,0.716,0.00084,0.237,-7.037000000000001,0.0657,0.667,104.994
4793,"energizing","3BaEK0XWsJ4Ss9qODrpdTz","Please Don't Leave Me","P!nk",6,1,0.00985,0.5870000000000001,0.8390000000000001,0.0,0.289,-4.493,0.0363,0.763,138.006
4794,"sensual","2URnJ0pGKPFpZowwVjKwPR","I Feel Human","Vicetone",5,0,0.11199999999999999,0.578,0.8,1.04e-05,0.0888,-3.57,0.038,0.584,119.992
4795,"somber","7CNqJRPrIpLBwQaioOESlx","unknown","CHRIS YONGE",11,1,0.342,0.775,0.523,1.51e-05,0.16399999999999998,-8.131,0.429,0.43700000000000006,147.882
4796,"somber","3Qe0dJkQXx7jJWXRxuVqJ0","Easy","Commodores",10,0,0.204,0.5770000000000001,0.48100000000000004,0.00229,0.317,-10.581,0.03,0.311,132.159
4797,"energizing","1K7WzjKDcDdVbKNGrB0gej","Rave de Favela (feat. BEAM)","Major Lazer",4,0,0.0466,0.8909999999999999,0.894,0.000244,0.161,-4.595,0.145,0.6709999999999999,130.045
4798,"somber","0EU95trt0NRr1egprQgxgF","When I Found You","The Maes",0,1,0.768,0.48700000000000004,0.29600000000000004,0.0,0.21899999999999997,-5.234,0.0253,0.25,100.775
4799,"somber","6ar3x1gVqkABR1x6zQI9yH","The Hissing of Summer Lawns","Joni Mitchell",0,1,0.897,0.569,0.18,2.8300000000000003e-05,0.0815,-19.617,0.0348,0.382,142.776
4800,"somber","79Y2OXHN8SLpv4a8crJTP9","she do it to me","Yønah",11,0,0.39399999999999996,0.775,0.514,0.000215,0.11699999999999999,-8.721,0.267,0.307,150.006
4801,"somber","67kXYrMTQbS7MVbXyGyxHm","Angels","Khalid",6,0,0.9590000000000001,0.47200000000000003,0.265,0.000499,0.1,-10.059,0.0356,0.204,111.55799999999999
4802,"sentimental","0ycFQvBTfuo1LCdG0HhszL","Tattoos Together","Lauv",4,1,0.00575,0.862,0.4,7.49e-06,0.12300000000000001,-7.486000000000001,0.0736,0.596,122.963
4803,"somber","4nV1MfDLKK50nBSaEjtDzZ","WIYULD","Evann McIntosh",11,1,0.204,0.647,0.444,0.0,0.109,-11.899000000000001,0.213,0.311,140.138
4804,"somber","2lYLLAfMPZQxnAB3SpRhSG","I Know","Maya Amolo",11,0,0.565,0.652,0.424,1.16e-06,0.161,-11.022,0.0495,0.309,82.04899999999999
4805,"serious","6oXjLk6jVeGkJdOuPsarH2","I Could Get Used To This (with WEISS)","Becky Hill",4,0,0.0108,0.59,0.6459999999999999,0.0,0.473,-4.666,0.0603,0.325,117.066
4806,"serious","0O2WHAJUeYcElqNz8g2Q1V","Broken Finger Blues","Richard Swift",2,0,0.00202,0.253,0.706,0.012,0.504,-5.7620000000000005,0.0369,0.434,184.33
4807,"somber","7mHoDy7ategfWEYV51DltL","Lullaby to Brooklyn","Jenna Elizabeth",3,1,0.99,0.37200000000000005,0.0106,0.9570000000000001,0.114,-26.593000000000004,0.040999999999999995,0.32299999999999995,71.53699999999999
4808,"sensual","2Wu8pRt6ecpSYnCsz2P8A4","You Don't Love Me (Like You Used To)","THE WLDLFE",5,0,0.586,0.6829999999999999,0.637,0.00571,0.11599999999999999,-8.496,0.0269,0.595,116.979
4809,"peaceful","3XcuLPQb1LG13ZJEEa6wUI","Build Me Up Buttercup","The Foundations",0,1,0.361,0.657,0.423,0.0,0.31,-10.465,0.0308,0.8420000000000001,133.612
4810,"somber","1fyCXDT3vwV0SDWHKvYDmQ","Lua","Bright Eyes",2,1,0.8109999999999999,0.634,0.156,3.86e-05,0.0896,-17.025,0.0813,0.299,107.023
4811,"somber","29U7stRjqHU6rMiS8BfaI9","What A Wonderful World - Single Version","Louis Armstrong",5,1,0.7290000000000001,0.271,0.165,1.6e-06,0.11800000000000001,-20.651999999999997,0.0351,0.203,77.082
4812,"sentimental","2XiuMeXhUSqRzbB5X8mWuv","Honestly","Nana Adjoa",8,1,0.20800000000000002,0.737,0.469,0.0152,0.109,-11.107000000000001,0.0416,0.537,140.968
4813,"upbeat","4EZqOlo6KYdnPDRJxxyqcQ","Surf Song","Sean Henry",4,1,0.00394,0.725,0.653,0.111,0.439,-4.322,0.0505,0.922,119.978
4814,"serious","0eiQuBiHlSD22UWw9nsx6r","LEMONS","LoveLeo",9,1,0.0015300000000000001,0.748,0.7070000000000001,0.00101,0.311,-7.051,0.0458,0.462,114.98
4815,"somber","2xLNvuhLfzXKrXOpdE7mWK","Things You Used to Tell Me","Taylor Edwards",5,1,0.192,0.725,0.612,1.05e-05,0.495,-6.202999999999999,0.0433,0.39799999999999996,111.977
4816,"sentimental","1dnXuEuApvuVqQCn0v9McL","Sitting, Waiting, Wishing","Jack Johnson",0,1,0.22899999999999998,0.7659999999999999,0.547,1.4999999999999999e-05,0.10400000000000001,-7.25,0.0264,0.556,105.01
4817,"somber","0yc37FvbXRwwFaQxzpxbsd","Somebody To Love","OneRepublic",2,1,0.0158,0.401,0.503,0.0,0.134,-8.084,0.0437,0.23600000000000002,118.491
4818,"sentimental","4ziiAuFyXiY1HNSLGM1xv8","DOLLAR","Becky G",2,1,0.23199999999999998,0.862,0.5,0.0,0.657,-6.875,0.276,0.6970000000000001,76.992
4819,"upbeat","3PjwhN4xkhHwafaYN0xd7N","Home Stretch","Carter Reeves",9,1,0.22699999999999998,0.759,0.6890000000000001,0.0101,0.081,-5.726,0.0275,0.893,125.024
4820,"somber","2HXWTuHE8NZgK7ZmCVBTHX","This is the Place","Tom Grennan",0,1,0.32299999999999995,0.6459999999999999,0.618,0.0,0.0938,-4.938,0.0349,0.46,142.364
4821,"energizing","42et6fnHCw1HIPSrdPprMl","Semi-Charmed Life","Third Eye Blind",7,1,0.008320000000000001,0.64,0.8640000000000001,0.0,0.12300000000000001,-6.5760000000000005,0.0315,0.7,102.02600000000001
4822,"somber","2is19a6HY7ZdWP654IMhEE","Break My Heart Again","FINNEAS",4,0,0.907,0.402,0.151,0.0,0.0941,-14.227,0.0395,0.483,144.293
4823,"peaceful","42AsCRWwmQ1jNFwc7umFkR","Another Moment (That Hurt Me More Than Any Moment)","Billy Uomo",9,1,0.21600000000000003,0.7979999999999999,0.498,0.0158,0.0935,-8.687999999999999,0.0665,0.92,92.027
4824,"sensual","7FH61sH4WlBrYWzGPvWERj","The Other Side (from Trolls World Tour) - Ovy On The Drums Remix","SZA",0,1,0.005,0.74,0.7909999999999999,3.46e-06,0.0839,-4.173,0.20199999999999999,0.688,101.991
